Item,TIME_PERIOD,FREQ,TYPE,Item_VALUE
QA.醫療保健服務業#中間消費(新台幣百萬元),2013,A,原始值,258983
QA.醫療保健服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,415304
QA.醫療保健服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,-10159
QA.醫療保健服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,38896
QA.醫療保健服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,297975
QA.醫療保健服務業#營業盈餘(新台幣百萬元),2013,A,原始值,88592
QB.社會工作服務業#生產總額(新台幣百萬元),2013,A,原始值,56446
QB.社會工作服務業#中間消費(新台幣百萬元),2013,A,原始值,23586
QB.社會工作服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,32860
QB.社會工作服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,-624
QB.社會工作服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,2747
QB.社會工作服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,30737
QB.社會工作服務業#營業盈餘(新台幣百萬元),2013,A,原始值,0
R.藝術、娛樂及休閒服務業#生產總額(新台幣百萬元),2013,A,原始值,209745
R.藝術、娛樂及休閒服務業#中間消費(新台幣百萬元),2013,A,原始值,76828
R.藝術、娛樂及休閒服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,132917
R.藝術、娛樂及休閒服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,5005
R.藝術、娛樂及休閒服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,12609
R.藝術、娛樂及休閒服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,88616
R.藝術、娛樂及休閒服務業#營業盈餘(新台幣百萬元),2013,A,原始值,26687
S.其他服務業#生產總額(新台幣百萬元),2013,A,原始值,601380
S.其他服務業#中間消費(新台幣百萬元),2013,A,原始值,201736
S.其他服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,399644
S.其他服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,6842
S.其他服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,10459
S.其他服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,296000
S.其他服務業#營業盈餘(新台幣百萬元),2013,A,原始值,86343
SA.宗教、職業及類似組織#生產總額(新台幣百萬元),2013,A,原始值,121289
SA.宗教、職業及類似組織#中間消費(新台幣百萬元),2013,A,原始值,59073
SA.宗教、職業及類似組織#國內生產毛額(新台幣百萬元),2013,A,原始值,62216
SA.宗教、職業及類似組織#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,894
SA.宗教、職業及類似組織#固定資本消耗(新台幣百萬元),2013,A,原始值,2085
SA.宗教、職業及類似組織#受僱人員報酬(新台幣百萬元),2013,A,原始值,59237
SA.宗教、職業及類似組織#營業盈餘(新台幣百萬元),2013,A,原始值,0
SB.家事服務業#生產總額(新台幣百萬元),2013,A,原始值,103745
SB.家事服務業#中間消費(新台幣百萬元),2013,A,原始值,0
SB.家事服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,103745
SB.家事服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,0
SB.家事服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,0
SB.家事服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,103745
SB.家事服務業#營業盈餘(新台幣百萬元),2013,A,原始值,0
SC.未分類其他服務業#生產總額(新台幣百萬元),2013,A,原始值,376346
SC.未分類其他服務業#中間消費(新台幣百萬元),2013,A,原始值,142663
SC.未分類其他服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,233683
SC.未分類其他服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,5948
SC.未分類其他服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,8374
SC.未分類其他服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,133018
SC.未分類其他服務業#營業盈餘(新台幣百萬元),2013,A,原始值,86343
合計#生產總額(新台幣百萬元),2013,A,原始值,35535140
合計#中間消費(新台幣百萬元),2013,A,原始值,20815899
合計#國內生產毛額(新台幣百萬元),2013,A,原始值,14719241
合計#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,373023
合計#固定資本消耗(新台幣百萬元),2013,A,原始值,2473986
合計#受僱人員報酬(新台幣百萬元),2013,A,原始值,6716450
合計#營業盈餘(新台幣百萬元),2013,A,原始值,5155782
進口稅#生產總額(新台幣百萬元),2013,A,原始值,164893
進口稅#中間消費(新台幣百萬元),2013,A,原始值,
進口稅#國內生產毛額(新台幣百萬元),2013,A,原始值,164893
進口稅#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,164893
進口稅#固定資本消耗(新台幣百萬元),2013,A,原始值,
進口稅#受僱人員報酬(新台幣百萬元),2013,A,原始值,
進口稅#營業盈餘(新台幣百萬元),2013,A,原始值,
加值型營業稅#生產總額(新台幣百萬元),2013,A,原始值,281433
加值型營業稅#中間消費(新台幣百萬元),2013,A,原始值,
加值型營業稅#國內生產毛額(新台幣百萬元),2013,A,原始值,281433
加值型營業稅#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,281433
加值型營業稅#固定資本消耗(新台幣百萬元),2013,A,原始值,
加值型營業稅#受僱人員報酬(新台幣百萬元),2013,A,原始值,
加值型營業稅#營業盈餘(新台幣百萬元),2013,A,原始值,
總計(生產面)#生產總額(新台幣百萬元),2013,A,原始值,35981466
總計(生產面)#中間消費(新台幣百萬元),2013,A,原始值,20815899
總計(生產面)#國內生產毛額(新台幣百萬元),2013,A,原始值,15165567
總計(生產面)#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,819349
總計(生產面)#固定資本消耗(新台幣百萬元),2013,A,原始值,2473986
總計(生產面)#受僱人員報酬(新台幣百萬元),2013,A,原始值,6716450
總計(生產面)#營業盈餘(新台幣百萬元),2013,A,原始值,5155782
按三級產業分:農業#生產總額(新台幣百萬元),2013,A,原始值,570246
按三級產業分:農業#中間消費(新台幣百萬元),2013,A,原始值,314518
按三級產業分:農業#國內生產毛額(新台幣百萬元),2013,A,原始值,255728
按三級產業分:農業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,-20288
按三級產業分:農業#固定資本消耗(新台幣百萬元),2013,A,原始值,16452
按三級產業分:農業#受僱人員報酬(新台幣百萬元),2013,A,原始值,60166
按三級產業分:農業#營業盈餘(新台幣百萬元),2013,A,原始值,199398
按三級產業分:工業#生產總額(新台幣百萬元),2013,A,原始值,20784496
按三級產業分:工業#中間消費(新台幣百萬元),2013,A,原始值,15710111
按三級產業分:工業#國內生產毛額(新台幣百萬元),2013,A,原始值,5074385
按三級產業分:工業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,233992
按三級產業分:工業#固定資本消耗(新台幣百萬元),2013,A,原始值,1299006
按三級產業分:工業#受僱人員報酬(新台幣百萬元),2013,A,原始值,2077430
按三級產業分:工業#營業盈餘(新台幣百萬元),2013,A,原始值,1463957
按三級產業分:服務業#生產總額(新台幣百萬元),2013,A,原始值,14626724
按三級產業分:服務業#中間消費(新台幣百萬元),2013,A,原始值,4791270
按三級產業分:服務業#國內生產毛額(新台幣百萬元),2013,A,原始值,9835454
按三級產業分:服務業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,605645
按三級產業分:服務業#固定資本消耗(新台幣百萬元),2013,A,原始值,1158528
按三級產業分:服務業#受僱人員報酬(新台幣百萬元),2013,A,原始值,4578854
按三級產業分:服務業#營業盈餘(新台幣百萬元),2013,A,原始值,3492427
補充項目:ICT產業#生產總額(新台幣百萬元),2013,A,原始值,6336806
補充項目:ICT產業#中間消費(新台幣百萬元),2013,A,原始值,3973225
補充項目:ICT產業#國內生產毛額(新台幣百萬元),2013,A,原始值,2363581
補充項目:ICT產業#生產及進口稅淨額(新台幣百萬元),2013,A,原始值,17798
補充項目:ICT產業#固定資本消耗(新台幣百萬元),2013,A,原始值,894139
補充項目:ICT產業#受僱人員報酬(新台幣百萬元),2013,A,原始值,715935
補充項目:ICT產業#營業盈餘(新台幣百萬元),2013,A,原始值,735709
A.農、林、漁、牧業#生產總額(新台幣百萬元),2014,A,原始值,611568
A.農、林、漁、牧業#中間消費(新台幣百萬元),2014,A,原始值,321926
A.農、林、漁、牧業#國內生產毛額(新台幣百萬元),2014,A,原始值,289642
A.農、林、漁、牧業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,-16325
A.農、林、漁、牧業#固定資本消耗(新台幣百萬元),2014,A,原始值,17388
A.農、林、漁、牧業#受僱人員報酬(新台幣百萬元),2014,A,原始值,63033
A.農、林、漁、牧業#營業盈餘(新台幣百萬元),2014,A,原始值,225546
AA.農耕業#生產總額(新台幣百萬元),2014,A,原始值,312351
AA.農耕業#中間消費(新台幣百萬元),2014,A,原始值,99690
AA.農耕業#國內生產毛額(新台幣百萬元),2014,A,原始值,212661
AA.農耕業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,-14272
AA.農耕業#固定資本消耗(新台幣百萬元),2014,A,原始值,11602
AA.農耕業#受僱人員報酬(新台幣百萬元),2014,A,原始值,36648
AA.農耕業#營業盈餘(新台幣百萬元),2014,A,原始值,178683
AB.畜牧業#生產總額(新台幣百萬元),2014,A,原始值,189498
AB.畜牧業#中間消費(新台幣百萬元),2014,A,原始值,153288
AB.畜牧業#國內生產毛額(新台幣百萬元),2014,A,原始值,36210
AB.畜牧業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,-70
AB.畜牧業#固定資本消耗(新台幣百萬元),2014,A,原始值,2336
AB.畜牧業#受僱人員報酬(新台幣百萬元),2014,A,原始值,2399
AB.畜牧業#營業盈餘(新台幣百萬元),2014,A,原始值,31545
AC.林業#生產總額(新台幣百萬元),2014,A,原始值,2720
AC.林業#中間消費(新台幣百萬元),2014,A,原始值,668
AC.林業#國內生產毛額(新台幣百萬元),2014,A,原始值,2052
AC.林業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,-1
AC.林業#固定資本消耗(新台幣百萬元),2014,A,原始值,258
AC.林業#受僱人員報酬(新台幣百萬元),2014,A,原始值,1436
AC.林業#營業盈餘(新台幣百萬元),2014,A,原始值,359
AD.漁業#生產總額(新台幣百萬元),2014,A,原始值,106999
AD.漁業#中間消費(新台幣百萬元),2014,A,原始值,68280
AD.漁業#國內生產毛額(新台幣百萬元),2014,A,原始值,38719
AD.漁業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,-1982
AD.漁業#固定資本消耗(新台幣百萬元),2014,A,原始值,3192
AD.漁業#受僱人員報酬(新台幣百萬元),2014,A,原始值,22550
AD.漁業#營業盈餘(新台幣百萬元),2014,A,原始值,14959
B.礦業及土石採取業#生產總額(新台幣百萬元),2014,A,原始值,30701
B.礦業及土石採取業#中間消費(新台幣百萬元),2014,A,原始值,13935
B.礦業及土石採取業#國內生產毛額(新台幣百萬元),2014,A,原始值,16766
B.礦業及土石採取業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,723
B.礦業及土石採取業#固定資本消耗(新台幣百萬元),2014,A,原始值,3434
B.礦業及土石採取業#受僱人員報酬(新台幣百萬元),2014,A,原始值,5313
B.礦業及土石採取業#營業盈餘(新台幣百萬元),2014,A,原始值,7296
C.製造業#生產總額(新台幣百萬元),2014,A,原始值,19273322
C.製造業#中間消費(新台幣百萬元),2014,A,原始值,14440126
C.製造業#國內生產毛額(新台幣百萬元),2014,A,原始值,4833196
C.製造業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,229744
C.製造業#固定資本消耗(新台幣百萬元),2014,A,原始值,1189192
C.製造業#受僱人員報酬(新台幣百萬元),2014,A,原始值,1832961
C.製造業#營業盈餘(新台幣百萬元),2014,A,原始值,1581299
CA.食品製造業#生產總額(新台幣百萬元),2014,A,原始值,716841
CA.食品製造業#中間消費(新台幣百萬元),2014,A,原始值,601300
CA.食品製造業#國內生產毛額(新台幣百萬元),2014,A,原始值,115541
CA.食品製造業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,3767
CA.食品製造業#固定資本消耗(新台幣百萬元),2014,A,原始值,11225
CA.食品製造業#受僱人員報酬(新台幣百萬元),2014,A,原始值,63728
CA.食品製造業#營業盈餘(新台幣百萬元),2014,A,原始值,36821
CB.飲料及菸草製造業#生產總額(新台幣百萬元),2014,A,原始值,129318
CB.飲料及菸草製造業#中間消費(新台幣百萬元),2014,A,原始值,47688
CB.飲料及菸草製造業#國內生產毛額(新台幣百萬元),2014,A,原始值,81630
CB.飲料及菸草製造業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,52804
CB.飲料及菸草製造業#固定資本消耗(新台幣百萬元),2014,A,原始值,4119
CB.飲料及菸草製造業#受僱人員報酬(新台幣百萬元),2014,A,原始值,15620
CB.飲料及菸草製造業#營業盈餘(新台幣百萬元),2014,A,原始值,9087
CC.紡織業#生產總額(新台幣百萬元),2014,A,原始值,410637
CC.紡織業#中間消費(新台幣百萬元),2014,A,原始值,316179
CC.紡織業#國內生產毛額(新台幣百萬元),2014,A,原始值,94458
CC.紡織業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,799
CC.紡織業#固定資本消耗(新台幣百萬元),2014,A,原始值,10502
CC.紡織業#受僱人員報酬(新台幣百萬元),2014,A,原始值,57767
CC.紡織業#營業盈餘(新台幣百萬元),2014,A,原始值,25390
CD.成衣及服飾品製造業#生產總額(新台幣百萬元),2014,A,原始值,82943
CD.成衣及服飾品製造業#中間消費(新台幣百萬元),2014,A,原始值,52668
CD.成衣及服飾品製造業#國內生產毛額(新台幣百萬元),2014,A,原始值,30275
CD.成衣及服飾品製造業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,290
CD.成衣及服飾品製造業#固定資本消耗(新台幣百萬元),2014,A,原始值,1450
CD.成衣及服飾品製造業#受僱人員報酬(新台幣百萬元),2014,A,原始值,21362
CD.成衣及服飾品製造業#營業盈餘(新台幣百萬元),2014,A,原始值,7173
CE.皮革、毛皮及其製品製造業#生產總額(新台幣百萬元),2014,A,原始值,64405
CE.皮革、毛皮及其製品製造業#中間消費(新台幣百萬元),2014,A,原始值,45690
CE.皮革、毛皮及其製品製造業#國內生產毛額(新台幣百萬元),2014,A,原始值,18715
CE.皮革、毛皮及其製品製造業#生產及進口稅淨額(新台幣百萬元),2014,A,原始值,157
CE.皮革、毛皮及其製品製造業#固定資本消耗(新台幣百萬元),2014,A,原始值,2152
CE.皮革、毛皮及其製品製造業#受僱人員報酬(新台幣百萬元),2014,A,原始值,11007
CE.皮革、毛皮及其製品製造業#營業盈餘(新台幣百萬元),2014,A,原始值,5399
CF.木竹製品製造業#生產總額(新台幣百萬元),2014,A,原始值,44546
CF.木竹製品製造業#中間消費(新台幣百萬元),2014,A,原始值,33862
